task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,scared,KMEANSPPS,k=8,0.283087904320643,1.141947790718262,0.5793923407328938
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,baran,KMEANSNF,k=48,0.33023492927124254,0.9696654219140458,0.6807592403452656
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,baran,GMM,"n_components=9, covariance type=spherical",0.3316738176740935,0.9298183032810918,0.703576377113405
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,baran,HC,"k=5, linkage=single, metric=euclidean",0.4187375329904842,0.5634904465529009,1.096695256338508
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,baran,KMEANS,k=43,0.37238164884588465,0.9308170345704601,0.723353318694153
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,baran,KMEANSPPS,k=43,0.34959263755147246,0.9963747150840557,0.6766155564887478
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,Unified,KMEANSNF,k=38,0.2898343383823544,1.0775213625122615,0.6089450923445897
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,Unified,GMM,"n_components=10, covariance type=spherical",0.3027338027838981,0.8722432111305054,0.7246015148800325
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,Unified,HC,"k=27, linkage=average, metric=euclidean",0.3360910912561386,0.7699528130922424,0.8174359907281104
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,Unified,KMEANS,k=39,0.4033554229023514,0.8861041019461499,0.7659454977099802
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,Unified,KMEANSPPS,k=41,0.30597252267015446,1.07533469991443,0.6179577721026435
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,mode,KMEANS,k=46,0.5914715995172387,0.5539226240708739,1.1983889470978866
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,bigdansing,KMEANSNF,k=42,0.33375638000239066,1.045616239196358,0.6450651014671946
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,bigdansing,GMM,"n_components=15, covariance type=tied",0.3634446128491965,1.111811891729032,0.6314386691650848
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,bigdansing,HC,"k=5, linkage=single, metric=manhattan",0.17093255411214903,0.5366724133912764,1.0171333192288956
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,bigdansing,KMEANS,k=43,0.3878798194662712,0.973173754590946,0.7077227749627522
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,bigdansing,KMEANSPPS,k=42,0.3085224191294788,1.1428048086929885,0.5917812446544094
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,boostclean,KMEANSNF,k=25,0.25276706017486694,1.220370486661125,0.5360951754157108
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,boostclean,GMM,"n_components=33, covariance type=tied",0.2836687278316052,1.1203225989836123,0.5881343854039113
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,boostclean,HC,"k=5, linkage=single, metric=euclidean",0.2721116965242245,0.5036307654472344,1.1288466670596689
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,boostclean,KMEANS,k=28,0.3306782650342523,1.0883996106552905,0.6247292270238359
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,boostclean,KMEANSPPS,k=19,0.2344181820215719,1.1958367376158499,0.5353263676190079
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,holoclean,KMEANSNF,k=41,0.3628150113348105,0.9449846367246415,0.7105166367248392
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,holoclean,GMM,"n_components=10, covariance type=tied",0.3147910768470278,1.048708492500674,0.6341724536249311
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.40247067313014245,0.37292471206777866,1.541988533712075
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,holoclean,KMEANS,k=42,0.4102903558422133,0.8406468694840894,0.7999252433091493
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,holoclean,KMEANSPPS,k=22,0.3598977294729554,0.9446868096186344,0.7092248056187767
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,horizon,KMEANSNF,k=7,0.44811999498945904,0.7336569865882154,0.9055773947803337
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,horizon,GMM,"n_components=12, covariance type=spherical",0.4066321956994064,0.7198344178064285,0.8979202840786195
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,horizon,HC,"k=6, linkage=single, metric=euclidean",0.6158004951227608,0.36393721879255275,1.6817635794263308
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,horizon,KMEANS,k=43,0.364981893573796,0.8957056232889529,0.7407100614152551
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,horizon,KMEANSPPS,k=13,0.3361299065206965,0.9742595836107848,0.6812751986724674
flights,6,7,14.990179573512908,7,2376,5.0,10.0,,,scared,KMEANSNF,k=27,0.26566904406336195,1.2263767962505385,0.5405395614034909
