task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,KMEANS,k=48,0.8685311991158832,0.4261019537467517,0.7943423946044106
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,KMEANSPPS,k=43,0.8530312050734581,0.5340966814923434,0.7573759815889959
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,DBSCAN,"n_components=5, covariance type=0.35",0.8876202517605981,0.8725671995664585,0.6709418479027612
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,KMEANSNF,k=31,0.3912769606135039,0.9569665710643325,0.5838289030626913
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,GMM,"n_components=30, covariance type=spherical",0.3687186593111163,1.113524314077376,0.5534213161967549
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,HC,"n_components=41, covariance type=average-euclidean",0.45135798065250277,0.8129693819447336,0.6216805880426091
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,KMEANS,k=33,0.41042275709708737,0.9442772625817771,0.5892981833126533
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,KMEANSPPS,k=29,0.4035259676650979,0.9838283155055921,0.5809998630521515
flights,3,23,14.997194163860831,7,2376,0.0,15.0,bigdansing,DBSCAN,"n_components=5, covariance type=1.1500000000000001",0.25838324553994074,1.2189856149333218,0.5200065732979926
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,KMEANSNF,k=13,0.3095701079430999,1.0209499201021808,0.5590039072452289
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,GMM,"n_components=25, covariance type=spherical",0.33225993516282015,0.8850898643591083,0.5866253028119625
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,HC,"n_components=29, covariance type=average-euclidean",0.3545809622022141,0.7287413813829564,0.6210507102382029
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,KMEANS,k=25,0.35548014429070923,0.9089161296162693,0.5864391514303174
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,KMEANSPPS,k=22,0.31723426176880526,0.9669025780203164,0.5694518291520683
flights,3,23,14.997194163860831,7,2376,0.0,15.0,boostclean,DBSCAN,"n_components=5, covariance type=1.35",0.24377346796745356,1.151202744234684,0.5274533985742743
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,KMEANSNF,k=30,0.39565200652069366,0.9419924838070195,0.5872761869769431
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,GMM,"n_components=46, covariance type=tied",0.4329190693634137,0.7837446710507965,0.6244581934563109
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,HC,"n_components=47, covariance type=average-euclidean",0.4348943663683884,0.6167596259162554,0.6613830581976005
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,KMEANS,k=48,0.43462456996143706,0.7758707002027507,0.6263956259074386
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,KMEANSPPS,k=48,0.430307768981383,0.8299860014920588,0.6145927199361216
flights,3,23,14.997194163860831,7,2376,0.0,15.0,holoclean,DBSCAN,"n_components=5, covariance type=0.9",0.3932855404565981,1.332443217758038,0.5233247967044732
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,KMEANSNF,k=12,0.39021182753609296,0.7902296225564273,0.6153930791371008
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,GMM,"n_components=12, covariance type=spherical",0.3902275981558389,0.807266810739398,0.6119952200732203
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,HC,"n_components=5, covariance type=complete-euclidean",0.6802822032163547,0.3891767813317717,0.7717874447628499
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,KMEANS,k=8,0.4214501166014998,0.6581675517028793,0.6492978152602142
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,KMEANSPPS,k=7,0.42831299057051087,0.5587078120989574,0.6737481194104153
flights,3,23,14.997194163860831,7,2376,0.0,15.0,horizon,DBSCAN,"n_components=10, covariance type=1.85",0.6681623831866899,0.3751957318227121,0.7737853643927799
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,KMEANSNF,k=9,0.2924921233452979,1.0982176494920972,0.5436754869469856
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,GMM,"n_components=13, covariance type=tied",0.3172303097430787,1.081033456415383,0.5504891305827505
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,HC,"n_components=6, covariance type=single-manhattan",0.34232642735973784,0.5631713855630037,0.6541259414742039
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,KMEANS,k=10,0.3393599215947924,1.0669326979423785,0.5563894876938551
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,KMEANSPPS,k=7,0.2805761019875522,1.164104024216437,0.5316265274359853
flights,3,23,14.997194163860831,7,2376,0.0,15.0,scared,DBSCAN,"n_components=5, covariance type=1.9000000000000001",0.36881610634985723,1.0241226993924761,0.5683400960930405
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,KMEANSNF,k=38,0.3884896129467262,0.8790239287156909,0.5977724712776652
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,GMM,"n_components=24, covariance type=tied",0.41680049960510357,0.8364911388634557,0.6109455648205583
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,HC,"n_components=45, covariance type=average-euclidean",0.4986984436799506,0.4741711989756086,0.7099642452621721
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,KMEANS,k=46,0.44052514700399514,0.734063950678565,0.636296773188552
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,KMEANSPPS,k=39,0.42098655748521474,0.7800931200700618,0.623067869194101
flights,3,23,14.997194163860831,7,2376,0.0,15.0,baran,DBSCAN,"n_components=5, covariance type=1.7000000000000002",0.4187681164252003,0.950245358008238,0.589561236212087
